true,pred,action,confidence
1673.0,1699.8103,2,0.48214936
1671.0001,1691.3687,2,0.48184666
1660.0,1683.8148,2,0.481333
1651.9999,1677.2148,2,0.480901
1664.0,1671.15,2,0.480308
1664.0,1668.0706,2,0.47979268
1663.0,1667.3285,2,0.47937894
1667.0,1668.6188,2,0.4791784
1665.0,1671.7754,2,0.4792973
1665.0,1676.0808,2,0.47956476
1651.0001,1680.44,2,0.48002133
1648.0,1680.6066,2,0.48028204
1631.0,1678.664,2,0.4805933
1627.9999,1673.36,2,0.48062992
1632.0001,1666.9813,2,0.4805628
1625.0,1661.3514,2,0.48028222
1612.0,1654.6595,2,0.47977167
1582.0,1648.1233,2,0.47924337
1591.0,1639.7372,2,0.47843596
1597.0,1631.8644,2,0.47771534
1587.0,1626.7034,2,0.47708064
1582.0,1622.0575,2,0.47660878
1574.0,1617.4347,2,0.47629973
1561.0,1612.6283,2,0.47595328
1566.0,1606.6012,2,0.47553805
1569.0,1600.8021,2,0.47513795
1570.0001,1596.5148,2,0.47487566
1568.0,1593.9172,2,0.47472736
1544.0,1591.5784,2,0.4746186
1535.0,1587.4554,2,0.47432354
1544.0,1582.0992,2,0.47391915
1530.0,1576.718,2,0.47346663
1506.0,1571.6765,2,0.47297522
1497.0,1566.3864,2,0.47254828
1501.0,1560.7104,2,0.47208077
1499.0,1554.9359,2,0.4715556
1496.0,1549.5061,2,0.47098577
1506.0,1544.6565,2,0.47051173
1505.0,1541.7675,2,0.4702545
1511.0,1540.4939,2,0.47025058
1507.9999,1541.3876,2,0.47051823
1507.9999,1543.2153,2,0.47095826
1489.0,1547.2943,2,0.47171602
1481.0,1547.9799,2,0.47209358
1496.0,1544.3314,2,0.4723679
1491.0,1542.1562,2,0.4727079
1513.0,1540.5972,2,0.47279388
1526.0001,1543.2633,2,0.47316384
1519.0,1549.2722,2,0.47345668
1531.0001,1555.9086,2,0.47382423
1549.0,1565.167,2,0.47443646
1558.0,1575.673,2,0.47492296
1536.0001,1586.2236,2,0.4756108
1530.0,1593.1005,2,0.47631887
1539.0,1594.2712,2,0.47688416
1536.0001,1592.8754,2,0.47726336
1558.0,1587.2993,2,0.47729427
1592.0,1585.035,2,0.4773023
1582.0,1587.7946,2,0.47724637
1567.0,1591.336,2,0.4772411
