true,pred,action,confidence
1749.0,1716.9933,2,0.4857145
1727.0,1729.9591,2,0.486969
1718.0,1736.634,2,0.48828351
1723.9999,1739.0492,2,0.4889627
1704.9999,1743.8915,2,0.48937654
1707.0,1740.2527,2,0.48945668
1702.0,1735.7965,2,0.48955134
1709.0001,1731.5515,2,0.4893228
1701.0,1731.2206,2,0.48936874
1715.0,1727.3446,2,0.48829606
1721.0,1730.6815,2,0.4871805
1711.0,1738.3059,2,0.48680305
1714.0001,1744.7278,2,0.48626146
1717.0,1752.9502,2,0.48640785
1717.0,1758.5886,2,0.4850561
1708.0,1763.7904,2,0.48459893
1713.0,1765.0397,2,0.4846759
1709.0001,1766.712,2,0.48508367
1695.0001,1765.4111,2,0.4848175
1695.0001,1758.0175,2,0.48416674
1699.9999,1752.5831,2,0.4827118
1703.0,1749.879,2,0.48187926
1730.0,1751.7244,2,0.48168308
1715.0,1754.6956,2,0.48332444
1708.0,1759.4336,2,0.48382002
1704.0001,1759.2472,2,0.4841354
1704.9999,1760.1266,2,0.48425478
1699.9999,1759.5323,2,0.4839544
1706.0,1758.2043,2,0.48299026
1701.0,1758.3972,2,0.4824954
1699.0,1756.9988,2,0.48214853
1685.0001,1753.2568,2,0.48132423
1686.0,1747.3304,2,0.4803651
1695.0001,1744.8083,2,0.4799814
1692.0,1743.7804,2,0.48028684
1696.0,1745.3237,2,0.4805371
1695.0001,1749.8716,2,0.4811578
1695.0001,1752.7128,2,0.48067343
1694.0,1756.8123,2,0.48097843
1694.0,1758.2765,2,0.48162246
1690.0001,1758.7607,2,0.48249033
1689.0,1756.0098,2,0.48288536
1682.0,1752.4767,2,0.48315236
1684.0,1745.355,2,0.48177835
1687.0,1741.0487,2,0.48086923
1683.0,1740.4199,2,0.48069695
1690.0001,1740.1277,2,0.4813668
1663.0,1740.704,2,0.482501
1669.0,1733.2938,2,0.48172468
1673.0,1735.3965,2,0.48183015
1673.0,1736.8232,2,0.48196918
1667.0,1738.3519,2,0.48229656
1696.0,1737.5975,2,0.48234242
1690.0001,1736.0111,2,0.48356244
1688.0,1736.2205,2,0.48477232
1678.0,1738.002,2,0.4859185
1664.0,1734.88,2,0.48646933
1664.0,1729.826,2,0.48684397
1656.9999,1722.8728,2,0.48546785
1643.0,1717.5823,2,0.48348334
1645.0,1708.044,2,0.48128894
1644.0,1705.5554,2,0.47930542
1647.0001,1705.3173,2,0.4785098
1642.0001,1706.0073,2,0.47794175
1648.0,1707.3911,2,0.47742584
1665.0,1710.0212,2,0.47770914
1655.0,1714.5986,2,0.47970012
1658.0,1718.3693,2,0.47994387
1666.0001,1722.7,2,0.48108506
1677.0,1726.7075,2,0.4823899
1671.0001,1728.7518,2,0.48414394
1672.0,1728.1217,2,0.48587012
1682.0,1724.7042,2,0.48706955
1677.0,1722.6498,2,0.48796165
1684.0,1719.832,2,0.48915574
1678.0,1718.1017,2,0.48962563
1680.0001,1717.4646,2,0.49003327
1680.0001,1717.0433,2,0.4902152
1673.0,1716.8783,2,0.49043706
1672.0,1716.1141,2,0.49000418
1671.0001,1714.6227,2,0.4886215
1673.0,1712.0472,2,0.487468
1671.0001,1710.6017,2,0.4859316
1660.0,1710.4465,2,0.4839422
1651.9999,1709.8798,2,0.48110315
1664.0,1709.8219,2,0.47904506
1664.0,1714.8541,2,0.47904167
1663.0,1719.6266,2,0.4788566
1667.0,1724.0504,2,0.47925213
1665.0,1728.0494,2,0.47977903
1665.0,1731.5935,2,0.48066026
1651.0001,1732.6891,2,0.48128507
1648.0,1729.9135,2,0.48098844
1631.0,1725.8304,2,0.48030078
1627.9999,1719.2095,2,0.4785192
1632.0001,1712.9075,2,0.4765145
1625.0,1709.8373,2,0.475091
1612.0,1707.2197,2,0.4740308
1582.0,1703.5719,2,0.4730746
1591.0,1697.9768,2,0.47145334
1597.0,1693.7427,2,0.4703007
1587.0,1693.5481,2,0.4701297
1582.0,1692.2322,2,0.46997735
1574.0,1689.7228,2,0.4695465
1561.0,1685.1417,2,0.46919027
1566.0,1677.4624,2,0.46827814
1569.0,1671.0376,2,0.46779832
1570.0001,1668.3666,2,0.46804684
1568.0,1665.9375,2,0.46899307
1544.0,1664.5593,2,0.46982154
1535.0,1657.8378,2,0.46935686
1544.0,1650.1019,2,0.46825105
1530.0,1644.5134,2,0.46771762
1506.0,1637.9493,2,0.46735603
1497.0,1628.3198,2,0.4656481
1501.0,1620.1199,2,0.46394545
1499.0,1614.7906,2,0.4633041
1496.0,1611.4678,2,0.46288687
1506.0,1606.9382,2,0.46278024
1505.0,1605.6355,2,0.46457398
1511.0,1605.7875,2,0.46606645
1507.9999,1605.9742,2,0.46801728
1507.9999,1605.2345,2,0.4698638
1489.0,1605.6432,2,0.47190538
1481.0,1600.4442,2,0.47294322
1496.0,1591.7086,2,0.47277534
1491.0,1585.797,2,0.4728987
1513.0,1582.4807,2,0.47331163
1526.0001,1581.8562,2,0.47608152
1519.0,1583.6611,2,0.47962502
1531.0001,1585.8419,2,0.48217008
1549.0,1588.7644,2,0.484437
1558.0,1590.7854,2,0.48634744
1536.0001,1593.6763,2,0.48748308
1530.0,1593.6271,2,0.48782462
1539.0,1591.88,2,0.48761314
1536.0001,1590.8734,2,0.48711553
1558.0,1589.3799,2,0.48636958
1592.0,1591.3802,2,0.48627356
1582.0,1599.3837,2,0.48712623
1567.0,1605.4321,2,0.4878875
1559.0,1606.8387,2,0.48838073
1578.0,1606.5693,2,0.48801982
1585.0,1611.0001,2,0.4872792
1579.9999,1616.7512,2,0.48694125
1584.0001,1621.4637,2,0.48676735
1588.0,1625.8606,2,0.48658836
1590.0,1629.7054,2,0.48670015
1618.0001,1634.3707,2,0.4874905
1616.0,1637.7566,2,0.48810893
1621.0,1642.9208,2,0.48882213
1632.0001,1647.6912,2,0.4896564
1641.0,1652.1106,2,0.49001133
1638.0,1657.4813,2,0.4899098
1634.0,1660.197,2,0.49009567
1645.0,1661.3452,2,0.49086478
1651.9999,1662.523,2,0.49145368
1682.0,1666.0896,2,0.4915078
1663.0,1672.8157,2,0.49138033
1677.0,1679.4666,2,0.49158603
1675.9999,1686.8112,2,0.49149618
1667.0,1693.8942,2,0.49143422
1670.0,1699.132,2,0.49155885
1668.0,1700.4886,2,0.49082366
1651.9999,1702.8804,2,0.49052006
1654.0,1700.9108,2,0.4900079
1653.0,1700.4608,2,0.48901248
1627.0001,1699.5695,2,0.4874214
1629.0,1695.9524,2,0.48524034
1653.0,1693.2961,2,0.48304567
1655.0,1697.3344,2,0.48226917
1666.0001,1705.3922,2,0.4823226
1660.0,1713.642,2,0.48248574
1663.0,1719.7391,2,0.4836507
1661.0001,1725.2542,2,0.48424202
1645.0,1728.3097,2,0.48482046
1644.0,1726.6681,2,0.48522237
1659.0,1722.643,2,0.4850913
1660.0,1721.259,2,0.4850495
1645.0,1720.7704,2,0.48551345
1651.0001,1716.5464,2,0.4854853
1656.9999,1712.6392,2,0.4852416
1642.0001,1712.7194,2,0.48590946
1648.0,1709.9712,2,0.4857531
1646.0,1706.9292,2,0.48460346
1642.0001,1707.7203,2,0.4838034
1649.0,1707.0676,2,0.48254052
1717.0,1708.2236,2,0.4819519
1707.0,1711.4158,2,0.4830379
1706.0,1715.385,2,0.48433983
1717.0,1720.861,2,0.48629516
1736.0,1730.5315,2,0.48806792
1756.0,1735.3583,2,0.48872837
1761.0,1740.8639,2,0.48906973
1766.0,1748.1257,2,0.49008033
1769.0,1754.535,2,0.49073717
1779.0,1760.8518,2,0.49139056
1770.0,1766.181,2,0.4917989
1779.0,1769.8827,2,0.49207765
1781.0001,1773.1208,2,0.49219534
1766.0,1777.6622,2,0.49226204
1742.0,1779.0365,2,0.49259996
1756.0,1774.3585,2,0.49153885
1720.0,1775.3865,2,0.49029177
1748.0001,1769.6761,2,0.48833546
1772.0001,1772.9197,2,0.48669562
1795.0,1780.561,2,0.4857929
1791.0001,1790.3391,2,0.4858846
1780.0,1801.2245,2,0.48651397
1766.0,1807.655,2,0.48716432
1772.0001,1808.3237,2,0.48731107
1757.0001,1810.3065,2,0.48722452
1763.0,1808.147,2,0.48690808
1761.0,1809.299,2,0.48644686
1762.0001,1808.1853,2,0.4858036
1733.0001,1808.0157,2,0.4851226
1743.0001,1801.8667,2,0.48400366
1750.0,1798.9612,2,0.4827098
1742.0,1798.7703,2,0.48250532
1736.0,1800.2434,2,0.4820404
1742.0,1800.7242,2,0.4810675
1737.0,1803.2904,2,0.48011503
1755.0,1805.1797,2,0.4794316
1725.0,1805.777,2,0.480061
1727.0,1802.1792,2,0.4800031
1726.0,1800.7272,2,0.479613
1725.0,1799.3444,2,0.47941062
1719.0001,1797.4438,2,0.47893932
1716.0,1791.8174,2,0.47823155
1727.0,1789.7084,2,0.47750026
1698.0,1788.1028,2,0.47822255
1694.0,1783.6627,2,0.47750717
1680.9999,1779.5985,2,0.47641447
1683.0,1776.494,2,0.47532555
1694.0,1774.3518,2,0.4746816
1701.0,1773.7117,2,0.4746791
1699.0,1775.1239,2,0.47566774
1702.0,1776.7223,2,0.4759977
1699.9999,1778.826,2,0.4773072
1698.0,1779.1069,2,0.4781095
1701.0,1779.3107,2,0.47895917
1810.0001,1780.0593,2,0.48005918
1798.0,1794.6111,2,0.4833945
1799.0,1798.6554,2,0.48571905
1778.0,1804.4122,2,0.48738244
1739.0,1804.136,2,0.4885689
1723.9999,1798.1609,2,0.48869273
1733.9999,1788.6512,2,0.48793286
1730.0,1785.818,2,0.48684996
1739.0,1783.1075,2,0.48547703
1745.0,1783.8029,2,0.48423588
1752.0001,1787.0195,2,0.4836164
1752.9999,1792.8599,2,0.483594
1744.0,1798.032,2,0.48395818
1760.0,1801.9126,2,0.48446396
1776.0001,1808.901,2,0.4851804
1780.0,1814.8524,2,0.48466188
1781.9999,1821.6211,2,0.48513645
1796.0001,1823.8461,2,0.48573288
1781.9999,1824.5363,2,0.48669118
1819.0,1822.5326,2,0.48803505
1807.0,1817.1337,2,0.4889948
1798.0,1816.1946,2,0.4897773
1805.0001,1814.649,2,0.4901668
1789.0,1817.2705,2,0.49035048
1810.0001,1818.504,2,0.49006584
1793.0,1821.3489,2,0.48922113
1788.0,1822.3103,2,0.4888127
1790.0,1821.8016,2,0.48831436
1811.0,1821.9774,2,0.48724446
1878.0001,1824.1808,2,0.48617324
1858.0001,1830.9076,2,0.4858254
1862.0,1839.851,2,0.48644507
1860.0,1847.387,2,0.48708862
1835.0,1855.9066,2,0.48776382
1811.0,1859.8475,2,0.48776126
1838.0,1856.2766,2,0.48738417
1812.0,1860.7637,2,0.48690146
1820.0001,1860.5898,2,0.48625457
1817.0,1860.4438,2,0.48559725
1813.0,1861.8429,2,0.4847287
1751.0,1862.6921,2,0.48410767
1794.0,1846.8999,2,0.48268536
1789.0,1848.8091,2,0.48209095
